#
#  Binder contact frequency to map onto EGFR
#
#  From Adaptyv Bio Protein Design Competition (all_submissions.csv)
#
#  Use this file to assign the attribute in Chimera with the
#  Define Attribute tool or the command defattr.
#
attribute: contactfreq
match mode: 1-to-1
recipient: residues
	:1	0.0
	:2	0.0
	:3	0.0064794816414686825
	:4	0.0064794816414686825
	:5	0.008639308855291577
	:6	0.008639308855291577
	:7	0.008639308855291577
	:8	0.03455723542116631
	:9	0.012958963282937365
	:10	0.056155507559395246
	:11	0.3390928725701944
	:12	0.46436285097192226
	:13	0.5053995680345572
	:14	0.6652267818574514
	:15	0.7861771058315334
	:16	0.8185745140388769
	:17	0.6803455723542117
	:18	0.7818574514038877
	:19	0.6436285097192225
	:20	0.42764578833693306
	:21	0.14038876889848811
	:22	0.5637149028077754
	:23	0.04535637149028078
	:24	0.019438444924406047
	:25	0.1857451403887689
	:26	0.265658747300216
	:27	0.0021598272138228943
	:28	0.023758099352051837
	:29	0.4298056155507559
	:30	0.17278617710583152
	:31	0.0
	:32	0.008639308855291577
	:33	0.0021598272138228943
	:34	0.0
	:35	0.0
	:36	0.004319654427645789
	:37	0.0
	:38	0.017278617710583154
	:39	0.01511879049676026
	:40	0.01079913606911447
	:41	0.0
	:42	0.0
	:43	0.0
	:44	0.0021598272138228943
	:45	0.6609071274298056
	:46	0.004319654427645789
	:47	0.20302375809935205
	:48	0.01511879049676026
	:49	0.0064794816414686825
	:50	0.0367170626349892
	:51	0.008639308855291577
	:52	0.0
	:53	0.0
	:54	0.0
	:55	0.0
	:56	0.0
	:57	0.0
	:58	0.0
	:59	0.0
	:60	0.0021598272138228943
	:61	0.0
	:62	0.008639308855291577
	:63	0.004319654427645789
	:64	0.0021598272138228943
	:65	0.0
	:66	0.019438444924406047
	:67	0.0
	:68	0.3326133909287257
	:69	0.6047516198704104
	:70	0.06047516198704104
	:71	0.1771058315334773
	:72	0.0
	:73	0.0
	:74	0.0
	:75	0.0
	:76	0.0
	:77	0.0
	:78	0.0
	:79	0.0
	:80	0.0
	:81	0.0
	:82	0.0
	:83	0.0
	:84	0.004319654427645789
	:85	0.0021598272138228943
	:86	0.012958963282937365
	:87	0.017278617710583154
	:88	0.008639308855291577
	:89	0.4708423326133909
	:90	0.4470842332613391
	:91	0.09287257019438445
	:92	0.0367170626349892
	:93	0.058315334773218146
	:94	0.0
	:95	0.0021598272138228943
	:96	0.0064794816414686825
	:97	0.0
	:98	0.468682505399568
	:99	0.5205183585313174
	:100	0.023758099352051837
	:101	0.5140388768898488
	:102	0.3714902807775378
	:103	0.3650107991360691
	:104	0.047516198704103674
	:105	0.12095032397408208
	:106	0.004319654427645789
	:107	0.0
	:108	0.0
	:109	0.0021598272138228943
	:110	0.0021598272138228943
	:111	0.0021598272138228943
	:112	0.0
	:113	0.0
	:114	0.0021598272138228943
	:115	0.0
	:116	0.0021598272138228943
	:117	0.0021598272138228943
	:118	0.0
	:119	0.0021598272138228943
