#
#  Binder contact frequency difference to map onto EGFR
#
#  From Adaptyv Bio Protein Design Competition (all_submissions.csv)
#
#  Use this file to assign the attribute in Chimera with the
#  Define Attribute tool or the command defattr.
#
attribute: contactfreq
match mode: 1-to-1
recipient: residues
	:1	0.0
	:2	0.0
	:3	-0.013953488372093023
	:4	-0.013953488372093023
	:5	-0.018604651162790697
	:6	-0.009679984098588749
	:7	-0.014331146889286423
	:8	-0.011945935201749153
	:9	-0.01005764261578215
	:10	0.034307294772411054
	:11	0.3427350427350427
	:12	0.2979725700655933
	:13	0.25183860067581
	:14	0.14358974358974363
	:15	0.045656927052275975
	:16	0.04728682170542642
	:17	0.16106141920095407
	:18	0.10234545815941165
	:19	0.08539057841383424
	:20	-0.09407672430928249
	:21	-0.019002186444046915
	:22	0.14963227986483807
	:23	-0.016974756509640226
	:24	0.007414032995428345
	:25	-0.02478632478632481
	:26	0.09612403100775191
	:27	0.004273504273504274
	:28	-0.0026436096203538047
	:29	0.2634068773603657
	:30	0.2340290200755317
	:31	0.0
	:32	-0.0189823096799841
	:33	-0.004651162790697674
	:34	0.0
	:35	0.0
	:36	-0.009302325581395349
	:37	0.0
	:38	-0.024011130987875173
	:39	-0.023633472470681774
	:40	-0.023255813953488372
	:41	0.0
	:42	0.0
	:43	0.0
	:44	-0.004651162790697674
	:45	0.1789107533293579
	:46	-0.0003776585171934004
	:47	-0.15400516795865632
	:48	-0.01081295965016895
	:49	-0.009679984098588749
	:50	-0.00415424368912741
	:51	-0.018604651162790697
	:52	0.0
	:53	0.0
	:54	0.0
	:55	0.0
	:56	0.0
	:57	0.0
	:58	0.0
	:59	0.0
	:60	-0.004651162790697674
	:61	0.0
	:62	-0.009679984098588749
	:63	-0.009302325581395349
	:64	-0.004651162790697674
	:65	0.0
	:66	-0.019359968197177498
	:67	0.0
	:68	0.2832836414231763
	:69	0.19701848539057842
	:70	-0.04877757901013715
	:71	-0.04502087060226595
	:72	0.0
	:73	0.004273504273504274
	:74	0.0
	:75	0.0
	:76	0.0
	:77	0.0
	:78	0.0
	:79	0.0
	:80	0.0
	:81	0.0
	:82	0.0
	:83	0.0
	:84	-0.009302325581395349
	:85	-0.004651162790697674
	:86	-0.0189823096799841
	:87	-0.02828463526137945
	:88	-0.005028821307891075
	:89	0.2362552176505665
	:90	0.07398131584178097
	:91	-0.10496919101570265
	:92	-0.0565692705227589
	:93	-0.026654740608228977
	:94	0.0
	:95	0.004273504273504274
	:96	0.008547008547008548
	:97	0.0
	:98	0.2583780560524746
	:99	0.21311866428145504
	:100	0.007036374478234943
	:101	0.23134565692705233
	:102	0.09284436493738818
	:103	0.032637646591134994
	:104	-0.031683561916120054
	:105	-0.05984893659312264
	:106	0.0035181872391174714
	:107	0.0
	:108	0.0
	:109	0.01282051282051282
	:110	0.004273504273504274
	:111	0.004273504273504274
	:112	0.0
	:113	0.0
	:114	0.004273504273504274
	:115	0.0
	:116	0.004273504273504274
