#
#  Binder contact frequency to map onto EGFR
#
#  From Adaptyv Bio Protein Design Competition (all_submissions.csv)
#
#  Use this file to assign the attribute in Chimera with the
#  Define Attribute tool or the command defattr.
#
attribute: contactfreq
match mode: 1-to-1
recipient: residues
	:1	0.0
	:2	0.0
	:3	0.0
	:4	0.0
	:5	0.0
	:6	0.004273504273504274
	:7	0.004273504273504274
	:8	0.029914529914529916
	:9	0.008547008547008548
	:10	0.08547008547008547
	:11	0.5427350427350427
	:12	0.6282051282051282
	:13	0.6239316239316239
	:14	0.7435897435897436
	:15	0.7991452991452992
	:16	0.8333333333333334
	:17	0.7564102564102564
	:18	0.8418803418803419
	:19	0.717948717948718
	:20	0.3803418803418803
	:21	0.1623931623931624
	:22	0.6752136752136753
	:23	0.03418803418803419
	:24	0.021367521367521368
	:25	0.1752136752136752
	:26	0.3333333333333333
	:27	0.004273504273504274
	:28	0.029914529914529916
	:29	0.5982905982905983
	:30	0.29914529914529914
	:31	0.0
	:32	0.004273504273504274
	:33	0.0
	:34	0.0
	:35	0.0
	:36	0.0
	:37	0.0
	:38	0.008547008547008548
	:39	0.004273504273504274
	:40	0.0
	:41	0.0
	:42	0.0
	:43	0.0
	:44	0.0
	:45	0.7649572649572649
	:46	0.004273504273504274
	:47	0.1111111111111111
	:48	0.017094017094017096
	:49	0.004273504273504274
	:50	0.04700854700854701
	:51	0.0
	:52	0.0
	:53	0.0
	:54	0.0
	:55	0.0
	:56	0.0
	:57	0.0
	:58	0.0
	:59	0.0
	:60	0.0
	:61	0.0
	:62	0.004273504273504274
	:63	0.0
	:64	0.0
	:65	0.0
	:66	0.008547008547008548
	:67	0.0
	:68	0.47863247863247865
	:69	0.717948717948718
	:70	0.02564102564102564
	:71	0.14102564102564102
	:72	0.0
	:73	0.004273504273504274
	:74	0.0
	:75	0.0
	:76	0.0
	:77	0.0
	:78	0.0
	:79	0.0
	:80	0.0
	:81	0.0
	:82	0.0
	:83	0.0
	:84	0.0
	:85	0.0
	:86	0.004273504273504274
	:87	0.004273504273504274
	:88	0.004273504273504274
	:89	0.5897435897435898
	:90	0.47863247863247865
	:91	0.029914529914529916
	:92	0.008547008547008548
	:93	0.038461538461538464
	:94	0.0
	:95	0.004273504273504274
	:96	0.008547008547008548
	:97	0.0
	:98	0.6025641025641025
	:99	0.6410256410256411
	:100	0.02564102564102564
	:101	0.6452991452991453
	:102	0.4230769230769231
	:103	0.36752136752136755
	:104	0.042735042735042736
	:105	0.09829059829059829
	:106	0.01282051282051282
	:107	0.0
	:108	0.0
	:109	0.01282051282051282
	:110	0.004273504273504274
	:111	0.004273504273504274
	:112	0.0
	:113	0.0
	:114	0.004273504273504274
	:115	0.0
	:116	0.004273504273504274
	:117	0.004273504273504274
	:118	0.0
	:119	0.004273504273504274
	:120	0.0
	:121	0.0
	:122	0.0
	:123	0.004273504273504274
	:124	0.004273504273504274
	:125	0.5598290598290598
	:126	0.0
