#
#  Binder contact frequency to map onto EGFR
#
#  From Adaptyv Bio Protein Design Competition (all_submissions.csv)
#
#  Use this file to assign the attribute in Chimera with the
#  Define Attribute tool or the command defattr.
#
attribute: contactfreq
match mode: 1-to-1
recipient: residues
	:1	0.0
	:2	0.0
	:3	0.013953488372093023
	:4	0.013953488372093023
	:5	0.018604651162790697
	:6	0.013953488372093023
	:7	0.018604651162790697
	:8	0.04186046511627907
	:9	0.018604651162790697
	:10	0.05116279069767442
	:11	0.2
	:12	0.3302325581395349
	:13	0.37209302325581395
	:14	0.6
	:15	0.7534883720930232
	:16	0.786046511627907
	:17	0.5953488372093023
	:18	0.7395348837209302
	:19	0.6325581395348837
	:20	0.4744186046511628
	:21	0.1813953488372093
	:22	0.5255813953488372
	:23	0.05116279069767442
	:24	0.013953488372093023
	:25	0.2
	:26	0.2372093023255814
	:27	0.0
	:28	0.03255813953488372
	:29	0.33488372093023255
	:30	0.06511627906976744
	:31	0.0
	:32	0.023255813953488372
	:33	0.004651162790697674
	:34	0.0
	:35	0.0
	:36	0.009302325581395349
	:37	0.0
	:38	0.03255813953488372
	:39	0.027906976744186046
	:40	0.023255813953488372
	:41	0.0
	:42	0.0
	:43	0.0
	:44	0.004651162790697674
	:45	0.586046511627907
	:46	0.004651162790697674
	:47	0.2651162790697674
	:48	0.027906976744186046
	:49	0.013953488372093023
	:50	0.05116279069767442
	:51	0.018604651162790697
	:52	0.0
	:53	0.0
	:54	0.0
	:55	0.0
	:56	0.0
	:57	0.0
	:58	0.0
	:59	0.0
	:60	0.004651162790697674
	:61	0.0
	:62	0.013953488372093023
	:63	0.009302325581395349
	:64	0.004651162790697674
	:65	0.0
	:66	0.027906976744186046
	:67	0.0
	:68	0.19534883720930232
	:69	0.5209302325581395
	:70	0.07441860465116279
	:71	0.18604651162790697
	:72	0.0
	:73	0.0
	:74	0.0
	:75	0.0
	:76	0.0
	:77	0.0
	:78	0.0
	:79	0.0
	:80	0.0
	:81	0.0
	:82	0.0
	:83	0.0
	:84	0.009302325581395349
	:85	0.004651162790697674
	:86	0.023255813953488372
	:87	0.03255813953488372
	:88	0.009302325581395349
	:89	0.35348837209302325
	:90	0.4046511627906977
	:91	0.13488372093023257
	:92	0.06511627906976744
	:93	0.06511627906976744
	:94	0.0
	:95	0.0
	:96	0.0
	:97	0.0
	:98	0.34418604651162793
	:99	0.42790697674418604
	:100	0.018604651162790697
	:101	0.413953488372093
	:102	0.3302325581395349
	:103	0.33488372093023255
	:104	0.07441860465116279
	:105	0.15813953488372093
	:106	0.009302325581395349
	:107	0.0
	:108	0.0
	:109	0.0
	:110	0.0
	:111	0.0
	:112	0.0
	:113	0.0
	:114	0.0
	:115	0.0
	:116	0.0
	:117	0.0
	:118	0.0
	:119	0.0
	:120	0.009302325581395349
	:121	0.009302325581395349
	:122	0.0
	:123	0.0
	:124	0.0
	:125	0.33488372093023255
	:126	0.004651162790697674
